input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape
0,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5718537414965986,"(1, 3, 224, 224)","(1, 64, 112, 112)"
0,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0025809151785714285,0.0,0.0859375,"(1, 64, 56, 56)","(1, 64, 56, 56)"
0,layer1.0.conv2,Conv2d,MM,3136,576,64,0.5529486208545918,0.0,0.2620985243055556,"(1, 64, 56, 56)","(1, 64, 56, 56)"
0,layer1.0.conv3,Conv2d,MM,3136,64,256,0.48141541772959184,0.0,0.17437744140625,"(1, 64, 56, 56)","(1, 256, 56, 56)"
0,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0025809151785714285,0.0,0.1810302734375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
0,layer1.1.conv1,Conv2d,MM,3136,256,64,0.5599066286670918,0.0,0.09039306640625,"(1, 256, 56, 56)","(1, 64, 56, 56)"
0,layer1.1.conv2,Conv2d,MM,3136,576,64,0.5515834263392857,0.0,0.2604166666666667,"(1, 64, 56, 56)","(1, 64, 56, 56)"
0,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5373983577806123,0.0,0.1766357421875,"(1, 64, 56, 56)","(1, 256, 56, 56)"
0,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3375269052933674,0.0,0.0860595703125,"(1, 256, 56, 56)","(1, 64, 56, 56)"
0,layer1.2.conv2,Conv2d,MM,3136,576,64,0.45254205197704084,0.0,0.2588433159722222,"(1, 64, 56, 56)","(1, 64, 56, 56)"
0,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4511868223852041,0.0,0.1810302734375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
0,layer2.0.conv1,Conv2d,MM,3136,256,128,0.34561344068877553,0.0,0.127471923828125,"(1, 256, 56, 56)","(1, 128, 56, 56)"
0,layer2.0.conv2,Conv2d,MM,784,1152,128,0.47498804209183676,0.0,0.3613349066840278,"(1, 128, 56, 56)","(1, 128, 28, 28)"
0,layer2.0.conv3,Conv2d,MM,784,128,512,0.421695631377551,0.0,0.24652099609375,"(1, 128, 28, 28)","(1, 512, 28, 28)"
0,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.34561344068877553,0.0,0.247039794921875,"(1, 256, 56, 56)","(1, 512, 28, 28)"
0,layer2.1.conv1,Conv2d,MM,784,512,128,0.47621871014030615,0.0,0.126190185546875,"(1, 512, 28, 28)","(1, 128, 28, 28)"
0,layer2.1.conv2,Conv2d,MM,784,1152,128,0.4709422831632653,0.0,0.3676622178819444,"(1, 128, 28, 28)","(1, 128, 28, 28)"
0,layer2.1.conv3,Conv2d,MM,784,128,512,0.4914401307397959,0.0,0.24383544921875,"(1, 128, 28, 28)","(1, 512, 28, 28)"
0,layer2.2.conv1,Conv2d,MM,784,512,128,0.39369668765943877,0.0,0.12567138671875,"(1, 512, 28, 28)","(1, 128, 28, 28)"
0,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4624521683673469,0.0,0.3665500217013889,"(1, 128, 28, 28)","(1, 128, 28, 28)"
0,layer2.2.conv3,Conv2d,MM,784,128,512,0.488590162627551,0.0,0.249542236328125,"(1, 128, 28, 28)","(1, 512, 28, 28)"
0,layer2.3.conv1,Conv2d,MM,784,512,128,0.3433862802933674,0.0,0.1254119873046875,"(1, 512, 28, 28)","(1, 128, 28, 28)"
0,layer2.3.conv2,Conv2d,MM,784,1152,128,0.5315389827806123,0.0,0.3639458550347222,"(1, 128, 28, 28)","(1, 128, 28, 28)"
0,layer2.3.conv3,Conv2d,MM,784,128,512,0.4757553411989796,0.0,0.2506561279296875,"(1, 128, 28, 28)","(1, 512, 28, 28)"
0,layer3.0.conv1,Conv2d,MM,784,512,256,0.4033626634247449,0.0,0.1753387451171875,"(1, 512, 28, 28)","(1, 256, 28, 28)"
0,layer3.0.conv2,Conv2d,MM,196,2304,256,0.5573132573341837,0.0,0.4979570176866319,"(1, 256, 28, 28)","(1, 256, 14, 14)"
0,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5028698979591837,0.0,0.3446197509765625,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.4033626634247449,0.0,0.3462200164794922,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
0,layer3.1.conv1,Conv2d,MM,196,1024,256,0.5020876514668368,0.0,0.176849365234375,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
0,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5030891262755102,0.0,0.497650146484375,"(1, 256, 14, 14)","(1, 256, 14, 14)"
0,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5351761798469388,0.0,0.3447227478027344,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3790706712372449,0.0,0.17665481567382812,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
0,layer3.2.conv2,Conv2d,MM,196,2304,256,0.4858498086734694,0.0,0.4983045789930556,"(1, 256, 14, 14)","(1, 256, 14, 14)"
0,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5427893813775511,0.0,0.34551239013671875,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3299087213010204,0.0,0.17632293701171875,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
0,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5274832589285714,0.0,0.4970974392361111,"(1, 256, 14, 14)","(1, 256, 14, 14)"
0,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5052216198979592,0.0,0.3450355529785156,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3421107700892857,0.0,0.17679214477539062,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
0,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4791932397959184,0.0,0.497589111328125,"(1, 256, 14, 14)","(1, 256, 14, 14)"
0,layer3.4.conv3,Conv2d,MM,196,256,1024,0.5139309630102041,0.0,0.3448219299316406,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3227439413265306,0.0,0.177642822265625,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
0,layer3.5.conv2,Conv2d,MM,196,2304,256,0.44999601403061223,0.0,0.4983486599392361,"(1, 256, 14, 14)","(1, 256, 14, 14)"
0,layer3.5.conv3,Conv2d,MM,196,256,1024,0.5255301339285714,0.0,0.34665679931640625,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer4.0.conv1,Conv2d,MM,196,1024,512,0.37764070471938777,0.0,0.24786758422851562,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
0,layer4.0.conv2,Conv2d,MM,49,4608,512,0.49711017219387754,0.0,0.6575762430826823,"(1, 512, 14, 14)","(1, 512, 7, 7)"
0,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5001594387755102,0.0,0.47304725646972656,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
0,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.37764070471938777,0.0,0.47341394424438477,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
0,layer4.1.conv1,Conv2d,MM,49,2048,512,0.49929249043367346,0.0,0.2484149932861328,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
0,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5184151785714286,0.0,0.6577097574869791,"(1, 512, 7, 7)","(1, 512, 7, 7)"
0,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5149473852040817,0.0,0.47354793548583984,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
0,layer4.2.conv1,Conv2d,MM,49,2048,512,0.34800502232142855,0.0,0.24907970428466797,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
0,layer4.2.conv2,Conv2d,MM,49,4608,512,0.49940210459183676,0.0,0.6571294996473525,"(1, 512, 7, 7)","(1, 512, 7, 7)"
0,layer4.2.conv3,Conv2d,MM,49,512,2048,0.5001195790816326,0.0,0.47315502166748047,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
0,fc,Linear,MV,1,2048,1000,0.05908203125,0.0,0.89511572265625,"(1, 2048)","(1, 1000)"
1,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5718537414965986,"(1, 3, 224, 224)","(1, 64, 112, 112)"
1,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0026157924107142855,0.0,0.0859375,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.0.conv2,Conv2d,MM,3136,576,64,0.5501185825892857,0.0,0.2620985243055556,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.0.conv3,Conv2d,MM,3136,64,256,0.4794074856505102,0.0,0.17437744140625,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0026157924107142855,0.0,0.1810302734375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer1.1.conv1,Conv2d,MM,3136,256,64,0.5589923469387755,0.0,0.09039306640625,"(1, 256, 56, 56)","(1, 64, 56, 56)"
1,layer1.1.conv2,Conv2d,MM,3136,576,64,0.5519321986607143,0.0,0.2604166666666667,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5364317602040817,0.0,0.1766357421875,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer1.2.conv1,Conv2d,MM,3136,256,64,0.33767762476084184,0.0,0.0860595703125,"(1, 256, 56, 56)","(1, 64, 56, 56)"
1,layer1.2.conv2,Conv2d,MM,3136,576,64,0.4525121572066326,0.0,0.2588433159722222,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4515355947066326,0.0,0.1810302734375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer2.0.conv1,Conv2d,MM,3136,256,128,0.34542037029655615,0.0,0.127471923828125,"(1, 256, 56, 56)","(1, 128, 56, 56)"
1,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4748560068558674,0.0,0.3613349066840278,"(1, 128, 56, 56)","(1, 128, 28, 28)"
1,layer2.0.conv3,Conv2d,MM,784,128,512,0.4214465082908163,0.0,0.24652099609375,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.34542037029655615,0.0,0.247039794921875,"(1, 256, 56, 56)","(1, 512, 28, 28)"
1,layer2.1.conv1,Conv2d,MM,784,512,128,0.47621372767857145,0.0,0.126190185546875,"(1, 512, 28, 28)","(1, 128, 28, 28)"
1,layer2.1.conv2,Conv2d,MM,784,1152,128,0.4694276147959184,0.0,0.3676622178819444,"(1, 128, 28, 28)","(1, 128, 28, 28)"
1,layer2.1.conv3,Conv2d,MM,784,128,512,0.4919383769132653,0.0,0.24383544921875,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer2.2.conv1,Conv2d,MM,784,512,128,0.3936917051977041,0.0,0.12567138671875,"(1, 512, 28, 28)","(1, 128, 28, 28)"
1,layer2.2.conv2,Conv2d,MM,784,1152,128,0.46322943239795916,0.0,0.3665500217013889,"(1, 128, 28, 28)","(1, 128, 28, 28)"
1,layer2.2.conv3,Conv2d,MM,784,128,512,0.4882114955357143,0.0,0.249542236328125,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer2.3.conv1,Conv2d,MM,784,512,128,0.3439194036989796,0.0,0.1254119873046875,"(1, 512, 28, 28)","(1, 128, 28, 28)"
1,layer2.3.conv2,Conv2d,MM,784,1152,128,0.5293865593112245,0.0,0.3639458550347222,"(1, 128, 28, 28)","(1, 128, 28, 28)"
1,layer2.3.conv3,Conv2d,MM,784,128,512,0.4756656568877551,0.0,0.2506561279296875,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer3.0.conv1,Conv2d,MM,784,512,256,0.4030138911033163,0.0,0.1753387451171875,"(1, 512, 28, 28)","(1, 256, 28, 28)"
1,layer3.0.conv2,Conv2d,MM,196,2304,256,0.5573182397959183,0.0,0.4979570176866319,"(1, 256, 28, 28)","(1, 256, 14, 14)"
1,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5024912308673469,0.0,0.3446197509765625,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.4030138911033163,0.0,0.3462200164794922,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
1,layer3.1.conv1,Conv2d,MM,196,1024,256,0.5018484933035714,0.0,0.176849365234375,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
1,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5029496173469388,0.0,0.497650146484375,"(1, 256, 14, 14)","(1, 256, 14, 14)"
1,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5368901466836735,0.0,0.3447227478027344,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.2.conv1,Conv2d,MM,196,1024,256,0.378841477997449,0.0,0.17665481567382812,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
