input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape,attention_sparsity
1,encoder.layer.9.intermediate.dense,Linear,MM,64,768,3072,0.0,0.0,0.5007074144151475,"(1, 64, 768)","(1, 64, 3072)",0.0
1,encoder.layer.9.output.dense,Linear,MM,64,3072,768,0.0,0.0,0.4995320638020833,"(1, 64, 3072)","(1, 64, 768)",0.0
1,encoder.layer.10.attention.self.query,Linear,MM,64,768,768,0.0,0.0,0.5002627902560763,"(1, 64, 768)","(1, 64, 768)",0.010416666666666666
1,encoder.layer.10.attention.self.key,Linear,MM,64,768,768,0.0,0.0,0.5002763536241319,"(1, 64, 768)","(1, 64, 768)",0.010416666666666666
1,encoder.layer.10.attention.self.value,Linear,MM,64,768,768,0.0,0.0,0.5004119873046875,"(1, 64, 768)","(1, 64, 768)",0.010416666666666666
1,encoder.layer.10.attention.output.dense,Linear,MM,64,768,768,0.0,0.0,0.4996829562717014,"(1, 64, 768)","(1, 64, 768)",0.010416666666666666
1,encoder.layer.10.intermediate.dense,Linear,MM,64,768,3072,0.0,0.0,0.4999457465277778,"(1, 64, 768)","(1, 64, 3072)",0.0
1,encoder.layer.10.output.dense,Linear,MM,64,3072,768,0.0,0.0,0.5000703599717882,"(1, 64, 3072)","(1, 64, 768)",0.0
1,encoder.layer.11.attention.self.query,Linear,MM,64,768,768,0.0,0.0,0.4998185899522569,"(1, 64, 768)","(1, 64, 768)",0.008748372395833334
1,encoder.layer.11.attention.self.key,Linear,MM,64,768,768,0.0,0.0,0.4998592800564236,"(1, 64, 768)","(1, 64, 768)",0.008748372395833334
1,encoder.layer.11.attention.self.value,Linear,MM,64,768,768,0.0,0.0,0.4992167154947917,"(1, 64, 768)","(1, 64, 768)",0.008748372395833334
1,encoder.layer.11.attention.output.dense,Linear,MM,64,768,768,0.0,0.0,0.5006239149305556,"(1, 64, 768)","(1, 64, 768)",0.008748372395833334
1,encoder.layer.11.intermediate.dense,Linear,MM,64,768,3072,0.0,0.0,0.49932225545247394,"(1, 64, 768)","(1, 64, 3072)",0.0
1,encoder.layer.11.output.dense,Linear,MM,64,3072,768,0.0,0.0,0.4999885559082031,"(1, 64, 3072)","(1, 64, 768)",0.0
1,pooler.dense,Linear,MV,1,768,768,0.0,0.0,0.5005577935112847,"(1, 768)","(1, 768)",0.0
2,encoder.layer.0.attention.self.query,Linear,MM,128,768,768,0.0,0.0,0.4989980061848958,"(1, 128, 768)","(1, 128, 768)",0.881195068359375
2,encoder.layer.0.attention.self.key,Linear,MM,128,768,768,0.0,0.0,0.4995303683810764,"(1, 128, 768)","(1, 128, 768)",0.881195068359375
2,encoder.layer.0.attention.self.value,Linear,MM,128,768,768,0.0,0.0,0.5005221896701388,"(1, 128, 768)","(1, 128, 768)",0.881195068359375
2,encoder.layer.0.attention.output.dense,Linear,MM,128,768,768,0.0,0.0,0.4985165066189236,"(1, 128, 768)","(1, 128, 768)",0.881195068359375
2,encoder.layer.0.intermediate.dense,Linear,MM,128,768,3072,0.0,0.0,0.5004085964626737,"(1, 128, 768)","(1, 128, 3072)",0.0
2,encoder.layer.0.output.dense,Linear,MM,128,3072,768,0.0,0.0,0.5002437167697482,"(1, 128, 3072)","(1, 128, 768)",0.0
2,encoder.layer.1.attention.self.query,Linear,MM,128,768,768,0.0,0.0,0.5011189778645834,"(1, 128, 768)","(1, 128, 768)",0.8951873779296875
2,encoder.layer.1.attention.self.key,Linear,MM,128,768,768,0.0,0.0,0.5000847710503472,"(1, 128, 768)","(1, 128, 768)",0.8951873779296875
2,encoder.layer.1.attention.self.value,Linear,MM,128,768,768,0.0,0.0,0.4983622233072917,"(1, 128, 768)","(1, 128, 768)",0.8951873779296875
2,encoder.layer.1.attention.output.dense,Linear,MM,128,768,768,0.0,0.0,0.5004119873046875,"(1, 128, 768)","(1, 128, 768)",0.8951873779296875
2,encoder.layer.1.intermediate.dense,Linear,MM,128,768,3072,0.0,0.0,0.4999283684624566,"(1, 128, 768)","(1, 128, 3072)",0.0
2,encoder.layer.1.output.dense,Linear,MM,128,3072,768,0.0,0.0,0.49990208943684894,"(1, 128, 3072)","(1, 128, 768)",0.0
2,encoder.layer.2.attention.self.query,Linear,MM,128,768,768,0.0,0.0,0.4996473524305556,"(1, 128, 768)","(1, 128, 768)",0.8913625081380209
2,encoder.layer.2.attention.self.key,Linear,MM,128,768,768,0.0,0.0,0.5003679063585069,"(1, 128, 768)","(1, 128, 768)",0.8913625081380209
2,encoder.layer.2.attention.self.value,Linear,MM,128,768,768,0.0,0.0,0.4992302788628472,"(1, 128, 768)","(1, 128, 768)",0.8913625081380209
2,encoder.layer.2.attention.output.dense,Linear,MM,128,768,768,0.0,0.0,0.4994574652777778,"(1, 128, 768)","(1, 128, 768)",0.8913625081380209
2,encoder.layer.2.intermediate.dense,Linear,MM,128,768,3072,0.0,0.0,0.49991141425238717,"(1, 128, 768)","(1, 128, 3072)",0.0
2,encoder.layer.2.output.dense,Linear,MM,128,3072,768,0.0,0.0,0.5005421108669705,"(1, 128, 3072)","(1, 128, 768)",0.0
2,encoder.layer.3.attention.self.query,Linear,MM,128,768,768,0.0,0.0,0.5006595187717013,"(1, 128, 768)","(1, 128, 768)",0.89764404296875
2,encoder.layer.3.attention.self.key,Linear,MM,128,768,768,0.0,0.0,0.5006001790364584,"(1, 128, 768)","(1, 128, 768)",0.89764404296875
2,encoder.layer.3.attention.self.value,Linear,MM,128,768,768,0.0,0.0,0.4995676676432292,"(1, 128, 768)","(1, 128, 768)",0.89764404296875
2,encoder.layer.3.attention.output.dense,Linear,MM,128,768,768,0.0,0.0,0.4997304280598958,"(1, 128, 768)","(1, 128, 768)",0.89764404296875
2,encoder.layer.3.intermediate.dense,Linear,MM,128,768,3072,0.0,0.0,0.49971771240234375,"(1, 128, 768)","(1, 128, 3072)",0.0
2,encoder.layer.3.output.dense,Linear,MM,128,3072,768,0.0,0.0,0.4997520446777344,"(1, 128, 3072)","(1, 128, 768)",0.0
2,encoder.layer.4.attention.self.query,Linear,MM,128,768,768,0.0,0.0,0.4997846815321181,"(1, 128, 768)","(1, 128, 768)",0.9036153157552084
2,encoder.layer.4.attention.self.key,Linear,MM,128,768,768,0.0,0.0,0.4994591606987847,"(1, 128, 768)","(1, 128, 768)",0.9036153157552084
2,encoder.layer.4.attention.self.value,Linear,MM,128,768,768,0.0,0.0,0.5005391438802084,"(1, 128, 768)","(1, 128, 768)",0.9036153157552084
