input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape
0,layer2.0.conv3,Conv2d,MM,784,128,512,0.4692980707908163,0.0,0.4019012451171875,"(1, 128, 28, 28)","(1, 512, 28, 28)"
0,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3784229512117347,0.0,0.40235137939453125,"(1, 256, 56, 56)","(1, 512, 28, 28)"
0,layer2.1.conv1,Conv2d,MM,784,512,128,0.5086370974170918,0.0,0.206207275390625,"(1, 512, 28, 28)","(1, 128, 28, 28)"
0,layer2.1.conv2,Conv2d,MM,784,1152,128,0.545280612244898,0.0,0.5678982204861112,"(1, 128, 28, 28)","(1, 128, 28, 28)"
0,layer2.1.conv3,Conv2d,MM,784,128,512,0.5421416613520408,0.0,0.401031494140625,"(1, 128, 28, 28)","(1, 512, 28, 28)"
0,layer2.2.conv1,Conv2d,MM,784,512,128,0.36124093191964285,0.0,0.2092437744140625,"(1, 512, 28, 28)","(1, 128, 28, 28)"
0,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4774593431122449,0.0,0.5689561631944444,"(1, 128, 28, 28)","(1, 128, 28, 28)"
0,layer2.2.conv3,Conv2d,MM,784,128,512,0.512336575255102,0.0,0.401336669921875,"(1, 128, 28, 28)","(1, 512, 28, 28)"
0,layer2.3.conv1,Conv2d,MM,784,512,128,0.30820013552295916,0.0,0.20703125,"(1, 512, 28, 28)","(1, 128, 28, 28)"
0,layer2.3.conv2,Conv2d,MM,784,1152,128,0.5732122927295918,0.0,0.5663180881076388,"(1, 128, 28, 28)","(1, 128, 28, 28)"
0,layer2.3.conv3,Conv2d,MM,784,128,512,0.5288384885204082,0.0,0.4015655517578125,"(1, 128, 28, 28)","(1, 512, 28, 28)"
0,layer3.0.conv1,Conv2d,MM,784,512,256,0.31526277503188777,0.0,0.29077911376953125,"(1, 512, 28, 28)","(1, 256, 28, 28)"
0,layer3.0.conv2,Conv2d,MM,196,2304,256,0.5014399314413265,0.0,0.7357872856987847,"(1, 256, 28, 28)","(1, 256, 14, 14)"
0,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5067761479591837,0.0,0.5431785583496094,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.31526277503188777,0.0,0.5428237915039062,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
0,layer3.1.conv1,Conv2d,MM,196,1024,256,0.49866968271683676,0.0,0.28899383544921875,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
0,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5105628188775511,0.0,0.736114501953125,"(1, 256, 14, 14)","(1, 256, 14, 14)"
0,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5161232461734694,0.0,0.5417976379394531,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer3.2.conv1,Conv2d,MM,196,1024,256,0.37537368463010207,0.0,0.2899818420410156,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
0,layer3.2.conv2,Conv2d,MM,196,2304,256,0.49986049107142855,0.0,0.7351481119791666,"(1, 256, 14, 14)","(1, 256, 14, 14)"
0,layer3.2.conv3,Conv2d,MM,196,256,1024,0.45406170280612246,0.0,0.5431594848632812,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3515525350765306,0.0,0.29055023193359375,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
0,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5009566326530612,0.0,0.7350870768229166,"(1, 256, 14, 14)","(1, 256, 14, 14)"
0,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5080317283163265,0.0,0.5442733764648438,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer3.4.conv1,Conv2d,MM,196,1024,256,0.31131417410714285,0.0,0.2906303405761719,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
0,layer3.4.conv2,Conv2d,MM,196,2304,256,0.548210299744898,0.0,0.7355821397569444,"(1, 256, 14, 14)","(1, 256, 14, 14)"
0,layer3.4.conv3,Conv2d,MM,196,256,1024,0.5166812818877551,0.0,0.5425682067871094,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer3.5.conv1,Conv2d,MM,196,1024,256,0.2875827088647959,0.0,0.29085540771484375,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
0,layer3.5.conv2,Conv2d,MM,196,2304,256,0.5080915178571429,0.0,0.7350938585069444,"(1, 256, 14, 14)","(1, 256, 14, 14)"
0,layer3.5.conv3,Conv2d,MM,196,256,1024,0.5215242346938775,0.0,0.5415611267089844,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer4.0.conv1,Conv2d,MM,196,1024,512,0.2869449537627551,0.0,0.4014263153076172,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
0,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5301239636479592,0.0,0.8854437934027778,"(1, 512, 14, 14)","(1, 512, 7, 7)"
0,layer4.0.conv3,Conv2d,MM,49,512,2048,0.470703125,0.0,0.7063560485839844,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
0,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.2869449537627551,0.0,0.706977367401123,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
0,layer4.1.conv1,Conv2d,MM,49,2048,512,0.5096061862244898,0.0,0.4012136459350586,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
0,layer4.1.conv2,Conv2d,MM,49,4608,512,0.47580516581632654,0.0,0.8855506049262153,"(1, 512, 7, 7)","(1, 512, 7, 7)"
0,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5047831632653061,0.0,0.7069063186645508,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
0,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3284438775510204,0.0,0.40137290954589844,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
0,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4817044005102041,0.0,0.8854081895616319,"(1, 512, 7, 7)","(1, 512, 7, 7)"
0,layer4.2.conv3,Conv2d,MM,49,512,2048,0.5141501913265306,0.0,0.706761360168457,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
0,fc,Linear,MV,1,2048,1000,0.0341796875,0.0,1.0,"(1, 2048)","(1, 1000)"
1,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.8095238095238095,"(1, 3, 224, 224)","(1, 64, 112, 112)"
1,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0031040736607142855,0.0,0.142822265625,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.0.conv2,Conv2d,MM,3136,576,64,0.41590601084183676,0.0,0.4227159288194444,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5575324856505102,0.0,0.28851318359375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0031040736607142855,0.0,0.2965087890625,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4487317143654337,0.0,0.143310546875,"(1, 256, 56, 56)","(1, 64, 56, 56)"
1,layer1.1.conv2,Conv2d,MM,3136,576,64,0.49459901147959184,0.0,0.424560546875,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5101692044005102,0.0,0.2835693359375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3677978515625,0.0,0.151123046875,"(1, 256, 56, 56)","(1, 64, 56, 56)"
1,layer1.2.conv2,Conv2d,MM,3136,576,64,0.4685108418367347,0.0,0.4248046875,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.2.conv3,Conv2d,MM,3136,64,256,0.43202925701530615,0.0,0.2894287109375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer2.0.conv1,Conv2d,MM,3136,256,128,0.37853256536989793,0.0,0.204071044921875,"(1, 256, 56, 56)","(1, 128, 56, 56)"
1,layer2.0.conv2,Conv2d,MM,784,1152,128,0.5439627511160714,0.0,0.5701700846354166,"(1, 128, 56, 56)","(1, 128, 28, 28)"
1,layer2.0.conv3,Conv2d,MM,784,128,512,0.47043407206632654,0.0,0.4019012451171875,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.37853256536989793,0.0,0.40235137939453125,"(1, 256, 56, 56)","(1, 512, 28, 28)"
1,layer2.1.conv1,Conv2d,MM,784,512,128,0.5087217992665817,0.0,0.206207275390625,"(1, 512, 28, 28)","(1, 128, 28, 28)"
1,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5446926817602041,0.0,0.5678982204861112,"(1, 128, 28, 28)","(1, 128, 28, 28)"
1,layer2.1.conv3,Conv2d,MM,784,128,512,0.5406867825255102,0.0,0.401031494140625,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer2.2.conv1,Conv2d,MM,784,512,128,0.3607078085140306,0.0,0.2092437744140625,"(1, 512, 28, 28)","(1, 128, 28, 28)"
1,layer2.2.conv2,Conv2d,MM,784,1152,128,0.476871412627551,0.0,0.5689561631944444,"(1, 128, 28, 28)","(1, 128, 28, 28)"
1,layer2.2.conv3,Conv2d,MM,784,128,512,0.5123764349489796,0.0,0.401336669921875,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer2.3.conv1,Conv2d,MM,784,512,128,0.30825992506377553,0.0,0.20703125,"(1, 512, 28, 28)","(1, 128, 28, 28)"
1,layer2.3.conv2,Conv2d,MM,784,1152,128,0.5744280133928571,0.0,0.5663180881076388,"(1, 128, 28, 28)","(1, 128, 28, 28)"
1,layer2.3.conv3,Conv2d,MM,784,128,512,0.5285594706632653,0.0,0.4015655517578125,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer3.0.conv1,Conv2d,MM,784,512,256,0.3155617227359694,0.0,0.29077911376953125,"(1, 512, 28, 28)","(1, 256, 28, 28)"
1,layer3.0.conv2,Conv2d,MM,196,2304,256,0.5007872289540817,0.0,0.7357872856987847,"(1, 256, 28, 28)","(1, 256, 14, 14)"
1,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5069156568877551,0.0,0.5431785583496094,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3155617227359694,0.0,0.5428237915039062,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
1,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4985202088647959,0.0,0.28899383544921875,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
1,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5101044323979592,0.0,0.736114501953125,"(1, 256, 14, 14)","(1, 256, 14, 14)"
1,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5166214923469388,0.0,0.5417976379394531,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.2.conv1,Conv2d,MM,196,1024,256,0.37562779017857145,0.0,0.2899818420410156,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
1,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5000199298469388,0.0,0.7351481119791666,"(1, 256, 14, 14)","(1, 256, 14, 14)"
1,layer3.2.conv3,Conv2d,MM,196,256,1024,0.45298549107142855,0.0,0.5431594848632812,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.3.conv1,Conv2d,MM,196,1024,256,0.352294921875,0.0,0.29055023193359375,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
1,layer3.3.conv2,Conv2d,MM,196,2304,256,0.501953125,0.0,0.7350870768229166,"(1, 256, 14, 14)","(1, 256, 14, 14)"
1,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5068757971938775,0.0,0.5442733764648438,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3115284199617347,0.0,0.2906303405761719,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
1,layer3.4.conv2,Conv2d,MM,196,2304,256,0.5474131058673469,0.0,0.7355821397569444,"(1, 256, 14, 14)","(1, 256, 14, 14)"
1,layer3.4.conv3,Conv2d,MM,196,256,1024,0.5170001594387755,0.0,0.5425682067871094,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.5.conv1,Conv2d,MM,196,1024,256,0.2876574457908163,0.0,0.29085540771484375,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
1,layer3.5.conv2,Conv2d,MM,196,2304,256,0.5087492028061225,0.0,0.7350938585069444,"(1, 256, 14, 14)","(1, 256, 14, 14)"
1,layer3.5.conv3,Conv2d,MM,196,256,1024,0.521484375,0.0,0.5415611267089844,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer4.0.conv1,Conv2d,MM,196,1024,512,0.28627730389030615,0.0,0.4014263153076172,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
1,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5307118941326531,0.0,0.8854437934027778,"(1, 512, 14, 14)","(1, 512, 7, 7)"
1,layer4.0.conv3,Conv2d,MM,49,512,2048,0.47106186224489793,0.0,0.7063560485839844,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
1,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.28627730389030615,0.0,0.706977367401123,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
1,layer4.1.conv1,Conv2d,MM,49,2048,512,0.5093172034438775,0.0,0.4012136459350586,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
1,layer4.1.conv2,Conv2d,MM,49,4608,512,0.47556600765306123,0.0,0.8855506049262153,"(1, 512, 7, 7)","(1, 512, 7, 7)"
1,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5050621811224489,0.0,0.7069063186645508,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
1,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3275868941326531,0.0,0.40137290954589844,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
1,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4838966836734694,0.0,0.8854081895616319,"(1, 512, 7, 7)","(1, 512, 7, 7)"
1,layer4.2.conv3,Conv2d,MM,49,512,2048,0.5133529974489796,0.0,0.706761360168457,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
1,fc,Linear,MV,1,2048,1000,0.0361328125,0.0,1.0,"(1, 2048)","(1, 1000)"
2,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.8095238095238095,"(1, 3, 224, 224)","(1, 64, 112, 112)"
2,layer1.0.conv1,Conv2d,MM,3136,64,64,0.003039301658163265,0.0,0.142822265625,"(1, 64, 56, 56)","(1, 64, 56, 56)"
2,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4148098692602041,0.0,0.4227159288194444,"(1, 64, 56, 56)","(1, 64, 56, 56)"
2,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5575623804209183,0.0,0.28851318359375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
2,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.003039301658163265,0.0,0.2965087890625,"(1, 64, 56, 56)","(1, 256, 56, 56)"
2,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4487939951371174,0.0,0.143310546875,"(1, 256, 56, 56)","(1, 64, 56, 56)"
2,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4946886957908163,0.0,0.424560546875,"(1, 64, 56, 56)","(1, 64, 56, 56)"
2,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5106375558035714,0.0,0.2835693359375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
2,layer1.2.conv1,Conv2d,MM,3136,256,64,0.36809057118941324,0.0,0.151123046875,"(1, 256, 56, 56)","(1, 64, 56, 56)"
2,layer1.2.conv2,Conv2d,MM,3136,576,64,0.4689243861607143,0.0,0.4248046875,"(1, 64, 56, 56)","(1, 64, 56, 56)"
2,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4326022401147959,0.0,0.2894287109375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
2,layer2.0.conv1,Conv2d,MM,3136,256,128,0.37881781130420916,0.0,0.204071044921875,"(1, 256, 56, 56)","(1, 128, 56, 56)"
2,layer2.0.conv2,Conv2d,MM,784,1152,128,0.5434171715561225,0.0,0.5701700846354166,"(1, 128, 56, 56)","(1, 128, 28, 28)"
2,layer2.0.conv3,Conv2d,MM,784,128,512,0.4689891581632653,0.0,0.4019012451171875,"(1, 128, 28, 28)","(1, 512, 28, 28)"
2,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.37881781130420916,0.0,0.40235137939453125,"(1, 256, 56, 56)","(1, 512, 28, 28)"
2,layer2.1.conv1,Conv2d,MM,784,512,128,0.5082086057079082,0.0,0.206207275390625,"(1, 512, 28, 28)","(1, 128, 28, 28)"
2,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5450613839285714,0.0,0.5678982204861112,"(1, 128, 28, 28)","(1, 128, 28, 28)"
2,layer2.1.conv3,Conv2d,MM,784,128,512,0.541015625,0.0,0.401031494140625,"(1, 128, 28, 28)","(1, 512, 28, 28)"
2,layer2.2.conv1,Conv2d,MM,784,512,128,0.3612060546875,0.0,0.2092437744140625,"(1, 512, 28, 28)","(1, 128, 28, 28)"
2,layer2.2.conv2,Conv2d,MM,784,1152,128,0.47889429209183676,0.0,0.5689561631944444,"(1, 128, 28, 28)","(1, 128, 28, 28)"
2,layer2.2.conv3,Conv2d,MM,784,128,512,0.5122767857142857,0.0,0.401336669921875,"(1, 128, 28, 28)","(1, 512, 28, 28)"
2,layer2.3.conv1,Conv2d,MM,784,512,128,0.30752501195790816,0.0,0.20703125,"(1, 512, 28, 28)","(1, 128, 28, 28)"
2,layer2.3.conv2,Conv2d,MM,784,1152,128,0.5719866071428571,0.0,0.5663180881076388,"(1, 128, 28, 28)","(1, 128, 28, 28)"
2,layer2.3.conv3,Conv2d,MM,784,128,512,0.5281409438775511,0.0,0.4015655517578125,"(1, 128, 28, 28)","(1, 512, 28, 28)"
2,layer3.0.conv1,Conv2d,MM,784,512,256,0.31558165258290816,0.0,0.29077911376953125,"(1, 512, 28, 28)","(1, 256, 28, 28)"
2,layer3.0.conv2,Conv2d,MM,196,2304,256,0.5016840720663265,0.0,0.7357872856987847,"(1, 256, 28, 28)","(1, 256, 14, 14)"
2,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5061383928571429,0.0,0.5431785583496094,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.31558165258290816,0.0,0.5428237915039062,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
2,layer3.1.conv1,Conv2d,MM,196,1024,256,0.49997508769132654,0.0,0.28899383544921875,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
2,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5091876594387755,0.0,0.736114501953125,"(1, 256, 14, 14)","(1, 256, 14, 14)"
2,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5148875956632653,4.982461734693877e-06,0.5417976379394531,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer3.2.conv1,Conv2d,MM,196,1024,256,0.37545838647959184,0.0,0.2899818420410156,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
2,layer3.2.conv2,Conv2d,MM,196,2304,256,0.49972098214285715,0.0,0.7351481119791666,"(1, 256, 14, 14)","(1, 256, 14, 14)"
2,layer3.2.conv3,Conv2d,MM,196,256,1024,0.45471938775510207,0.0,0.5431594848632812,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer3.3.conv1,Conv2d,MM,196,1024,256,0.352359693877551,0.0,0.29055023193359375,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
2,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5019730548469388,0.0,0.7350870768229166,"(1, 256, 14, 14)","(1, 256, 14, 14)"
2,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5064971301020408,0.0,0.5442733764648438,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer3.4.conv1,Conv2d,MM,196,1024,256,0.31156329719387754,0.0,0.2906303405761719,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
2,layer3.4.conv2,Conv2d,MM,196,2304,256,0.5475526147959183,0.0,0.7355821397569444,"(1, 256, 14, 14)","(1, 256, 14, 14)"
2,layer3.4.conv3,Conv2d,MM,196,256,1024,0.517219387755102,0.0,0.5425682067871094,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer3.5.conv1,Conv2d,MM,196,1024,256,0.28772720025510207,0.0,0.29085540771484375,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
2,layer3.5.conv2,Conv2d,MM,196,2304,256,0.5093470982142857,0.0,0.7350938585069444,"(1, 256, 14, 14)","(1, 256, 14, 14)"
2,layer3.5.conv3,Conv2d,MM,196,256,1024,0.5197305484693877,0.0,0.5415611267089844,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
2,layer4.0.conv1,Conv2d,MM,196,1024,512,0.2869897959183674,0.0,0.4014263153076172,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
2,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5302834024234694,0.0,0.8854437934027778,"(1, 512, 14, 14)","(1, 512, 7, 7)"
2,layer4.0.conv3,Conv2d,MM,49,512,2048,0.4719786352040816,0.0,0.7063560485839844,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
2,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.2869897959183674,0.0,0.706977367401123,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
2,layer4.1.conv1,Conv2d,MM,49,2048,512,0.5086196588010204,0.0,0.4012136459350586,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
2,layer4.1.conv2,Conv2d,MM,49,4608,512,0.47568558673469385,0.0,0.8855506049262153,"(1, 512, 7, 7)","(1, 512, 7, 7)"
2,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5030293367346939,0.0,0.7069063186645508,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
2,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3295400191326531,0.0,0.40137290954589844,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
2,layer4.2.conv2,Conv2d,MM,49,4608,512,0.48305963010204084,0.0,0.8854081895616319,"(1, 512, 7, 7)","(1, 512, 7, 7)"
2,layer4.2.conv3,Conv2d,MM,49,512,2048,0.5139110331632653,0.0,0.706761360168457,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
2,fc,Linear,MV,1,2048,1000,0.03466796875,0.0,1.0,"(1, 2048)","(1, 1000)"
3,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.8095238095238095,"(1, 3, 224, 224)","(1, 64, 112, 112)"
3,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0028649154974489796,0.0,0.142822265625,"(1, 64, 56, 56)","(1, 64, 56, 56)"
3,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4162498007015306,0.0,0.4227159288194444,"(1, 64, 56, 56)","(1, 64, 56, 56)"
3,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5564014668367347,0.0,0.28851318359375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
3,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0028649154974489796,0.0,0.2965087890625,"(1, 64, 56, 56)","(1, 256, 56, 56)"
3,layer1.1.conv1,Conv2d,MM,3136,256,64,0.44895218829719385,0.0,0.143310546875,"(1, 256, 56, 56)","(1, 64, 56, 56)"
3,layer1.1.conv2,Conv2d,MM,3136,576,64,0.49586953922193877,0.0,0.424560546875,"(1, 64, 56, 56)","(1, 64, 56, 56)"
3,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5100546077806123,0.0,0.2835693359375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
3,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3681129922672194,0.0,0.151123046875,"(1, 256, 56, 56)","(1, 64, 56, 56)"
3,layer1.2.conv2,Conv2d,MM,3136,576,64,0.468570631377551,0.0,0.4248046875,"(1, 64, 56, 56)","(1, 64, 56, 56)"
3,layer1.2.conv3,Conv2d,MM,3136,64,256,0.43191964285714285,0.0,0.2894287109375,"(1, 64, 56, 56)","(1, 256, 56, 56)"
3,layer2.0.conv1,Conv2d,MM,3136,256,128,0.37820745974170916,0.0,0.204071044921875,"(1, 256, 56, 56)","(1, 128, 56, 56)"
3,layer2.0.conv2,Conv2d,MM,784,1152,128,0.5441695232780612,0.0,0.5701700846354166,"(1, 128, 56, 56)","(1, 128, 28, 28)"
3,layer2.0.conv3,Conv2d,MM,784,128,512,0.47008529974489793,0.0,0.4019012451171875,"(1, 128, 28, 28)","(1, 512, 28, 28)"
3,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.37820745974170916,0.0,0.40235137939453125,"(1, 256, 56, 56)","(1, 512, 28, 28)"
3,layer2.1.conv1,Conv2d,MM,784,512,128,0.5084876235650511,0.0,0.206207275390625,"(1, 512, 28, 28)","(1, 128, 28, 28)"
3,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5457489636479592,0.0,0.5678982204861112,"(1, 128, 28, 28)","(1, 128, 28, 28)"
3,layer2.1.conv3,Conv2d,MM,784,128,512,0.5419622927295918,0.0,0.401031494140625,"(1, 128, 28, 28)","(1, 512, 28, 28)"
