input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape
30,layer4.0.conv3,Conv2d,MM,49,512,2048,0.4822624362244898,0.0,0.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
30,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3522799744897959,0.0,0.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
30,layer4.1.conv1,Conv2d,MM,49,2048,512,0.488948899872449,0.0,0.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
30,layer4.1.conv2,Conv2d,MM,49,4608,512,0.49864477040816324,0.0,0.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
30,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5107621173469388,0.0,9.5367431640625e-07,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
30,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3800023915816326,0.0,0.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
30,layer4.2.conv2,Conv2d,MM,49,4608,512,0.5114397321428571,0.0,0.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
30,layer4.2.conv3,Conv2d,MM,49,512,2048,0.49222735969387754,0.0,0.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
30,fc,Linear,MV,1,2048,1000,0.0556640625,0.0,0.0,"(1, 2048)","(1, 1000)"
31,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
31,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0024563536352040817,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
31,layer1.0.conv2,Conv2d,MM,3136,576,64,0.5200643734056123,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
31,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5162328603316326,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
31,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0024563536352040817,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
31,layer1.1.conv1,Conv2d,MM,3136,256,64,0.5338907047193877,0.0,0.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
31,layer1.1.conv2,Conv2d,MM,3136,576,64,0.48709044164540816,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
31,layer1.1.conv3,Conv2d,MM,3136,64,256,0.4314662388392857,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
31,layer1.2.conv1,Conv2d,MM,3136,256,64,0.38749103156887754,0.0,0.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
31,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5125458386479592,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
31,layer1.2.conv3,Conv2d,MM,3136,64,256,0.44029017857142855,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
31,layer2.0.conv1,Conv2d,MM,3136,256,128,0.33192163584183676,0.0,0.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
31,layer2.0.conv2,Conv2d,MM,784,1152,128,0.5356295838647959,0.0,0.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
31,layer2.0.conv3,Conv2d,MM,784,128,512,0.4388452646683674,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
31,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.33192163584183676,0.0,0.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
31,layer2.1.conv1,Conv2d,MM,784,512,128,0.5040781449298469,0.0,0.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
31,layer2.1.conv2,Conv2d,MM,784,1152,128,0.4961535395408163,0.0,0.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
31,layer2.1.conv3,Conv2d,MM,784,128,512,0.5125059789540817,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
31,layer2.2.conv1,Conv2d,MM,784,512,128,0.4084497568558674,0.0,0.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
31,layer2.2.conv2,Conv2d,MM,784,1152,128,0.501823580994898,0.0,0.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
31,layer2.2.conv3,Conv2d,MM,784,128,512,0.47423070790816324,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
31,layer2.3.conv1,Conv2d,MM,784,512,128,0.3676234654017857,0.0,0.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
31,layer2.3.conv2,Conv2d,MM,784,1152,128,0.5182557397959183,0.0,0.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
31,layer2.3.conv3,Conv2d,MM,784,128,512,0.49696069834183676,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
31,layer3.0.conv1,Conv2d,MM,784,512,256,0.3540736607142857,0.0,0.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
31,layer3.0.conv2,Conv2d,MM,196,2304,256,0.48623844068877553,0.0,0.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
31,layer3.0.conv3,Conv2d,MM,196,256,1024,0.4714205994897959,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
31,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3540736607142857,0.0,0.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
31,layer3.1.conv1,Conv2d,MM,196,1024,256,0.49868961256377553,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
31,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5062978316326531,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
31,layer3.1.conv3,Conv2d,MM,196,256,1024,0.47353316326530615,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
31,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3817612005739796,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
31,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5461973852040817,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
31,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5172393176020408,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
31,layer3.3.conv1,Conv2d,MM,196,1024,256,0.34190150669642855,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
31,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5242546237244898,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
31,layer3.3.conv3,Conv2d,MM,196,256,1024,0.4991031568877551,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
31,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3523497289540816,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
31,layer3.4.conv2,Conv2d,MM,196,2304,256,0.5414740114795918,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
31,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4720982142857143,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
31,layer3.5.conv1,Conv2d,MM,196,1024,256,0.30654595822704084,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
31,layer3.5.conv2,Conv2d,MM,196,2304,256,0.5271643813775511,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
31,layer3.5.conv3,Conv2d,MM,196,256,1024,0.5207469706632653,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
31,layer4.0.conv1,Conv2d,MM,196,1024,512,0.35238958864795916,0.0,0.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
31,layer4.0.conv2,Conv2d,MM,49,4608,512,0.4993522799744898,0.0,0.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
31,layer4.0.conv3,Conv2d,MM,49,512,2048,0.4840561224489796,0.0,0.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
31,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.35238958864795916,0.0,0.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
31,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4889389349489796,0.0,0.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
31,layer4.1.conv2,Conv2d,MM,49,4608,512,0.4995216836734694,0.0,0.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
31,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5123963647959183,0.0,9.5367431640625e-07,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
31,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3790656887755102,0.0,0.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
31,layer4.2.conv2,Conv2d,MM,49,4608,512,0.5134725765306123,0.0,0.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
31,layer4.2.conv3,Conv2d,MM,49,512,2048,0.49119100765306123,0.0,0.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
31,fc,Linear,MV,1,2048,1000,0.0556640625,0.0,0.0,"(1, 2048)","(1, 1000)"
32,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
32,layer1.0.conv1,Conv2d,MM,3136,64,64,0.00244140625,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
32,layer1.0.conv2,Conv2d,MM,3136,576,64,0.5204729352678571,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
32,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5156897720025511,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
32,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.00244140625,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
32,layer1.1.conv1,Conv2d,MM,3136,256,64,0.5341771962691326,0.0,0.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
32,layer1.1.conv2,Conv2d,MM,3136,576,64,0.48710040656887754,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
32,layer1.1.conv3,Conv2d,MM,3136,64,256,0.43033023756377553,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
32,layer1.2.conv1,Conv2d,MM,3136,256,64,0.38706004862882654,0.0,0.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
32,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5122219786352041,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
32,layer1.2.conv3,Conv2d,MM,3136,64,256,0.441585618622449,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
32,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3325905313297194,0.0,0.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
32,layer2.0.conv2,Conv2d,MM,784,1152,128,0.5349494778380102,0.0,0.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
32,layer2.0.conv3,Conv2d,MM,784,128,512,0.43862603635204084,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
32,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3325905313297194,0.0,0.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
32,layer2.1.conv1,Conv2d,MM,784,512,128,0.5043397241709183,0.0,0.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
32,layer2.1.conv2,Conv2d,MM,784,1152,128,0.49539620535714285,0.0,0.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
32,layer2.1.conv3,Conv2d,MM,784,128,512,0.5128547512755102,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
32,layer2.2.conv1,Conv2d,MM,784,512,128,0.40854940609056123,0.0,0.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
32,layer2.2.conv2,Conv2d,MM,784,1152,128,0.5009466677295918,0.0,0.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
32,layer2.2.conv3,Conv2d,MM,784,128,512,0.4744897959183674,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
32,layer2.3.conv1,Conv2d,MM,784,512,128,0.36728465800382654,0.0,0.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
32,layer2.3.conv2,Conv2d,MM,784,1152,128,0.5175382653061225,0.0,0.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
32,layer2.3.conv3,Conv2d,MM,784,128,512,0.49758848852040816,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
32,layer3.0.conv1,Conv2d,MM,784,512,256,0.3544896962691326,0.0,0.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
32,layer3.0.conv2,Conv2d,MM,196,2304,256,0.48581493144132654,0.0,0.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
32,layer3.0.conv3,Conv2d,MM,196,256,1024,0.47189891581632654,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
32,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3544896962691326,0.0,0.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
32,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4995017538265306,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
32,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5058195153061225,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
32,layer3.1.conv3,Conv2d,MM,196,256,1024,0.47287547831632654,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
32,layer3.2.conv1,Conv2d,MM,196,1024,256,0.38121811224489793,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
32,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5461973852040817,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
32,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5170998086734694,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
32,layer3.3.conv1,Conv2d,MM,196,1024,256,0.34378985969387754,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
32,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5272640306122449,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
32,layer3.3.conv3,Conv2d,MM,196,256,1024,0.497249681122449,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
32,layer3.4.conv1,Conv2d,MM,196,1024,256,0.35282804528061223,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
32,layer3.4.conv2,Conv2d,MM,196,2304,256,0.5407764668367347,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
32,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4721779336734694,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
32,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3076171875,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
32,layer3.5.conv2,Conv2d,MM,196,2304,256,0.5248325892857143,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
32,layer3.5.conv3,Conv2d,MM,196,256,1024,0.5185945471938775,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
32,layer4.0.conv1,Conv2d,MM,196,1024,512,0.35215043048469385,0.0,0.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
32,layer4.0.conv2,Conv2d,MM,49,4608,512,0.4981066645408163,0.0,0.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
32,layer4.0.conv3,Conv2d,MM,49,512,2048,0.4825813137755102,0.0,0.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
32,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.35215043048469385,0.0,0.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
32,layer4.1.conv1,Conv2d,MM,49,2048,512,0.48856026785714285,0.0,0.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
32,layer4.1.conv2,Conv2d,MM,49,4608,512,0.49824617346938777,0.0,0.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
32,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5100047831632653,0.0,9.5367431640625e-07,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
32,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3802116549744898,0.0,0.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
32,layer4.2.conv2,Conv2d,MM,49,4608,512,0.5123963647959183,0.0,0.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
32,layer4.2.conv3,Conv2d,MM,49,512,2048,0.49246651785714285,0.0,0.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
32,fc,Linear,MV,1,2048,1000,0.05517578125,0.0,0.0,"(1, 2048)","(1, 1000)"
33,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
33,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0028698979591836736,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
33,layer1.0.conv2,Conv2d,MM,3136,576,64,0.5197006536989796,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
33,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5152064732142857,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
33,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0028698979591836736,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
33,layer1.1.conv1,Conv2d,MM,3136,256,64,0.5346829161352041,0.0,0.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
33,layer1.1.conv2,Conv2d,MM,3136,576,64,0.48692103794642855,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
33,layer1.1.conv3,Conv2d,MM,3136,64,256,0.4315658880739796,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
33,layer1.2.conv1,Conv2d,MM,3136,256,64,0.38713353993941324,0.0,0.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
33,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5128049266581632,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
33,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4409129862882653,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
33,layer2.0.conv1,Conv2d,MM,3136,256,128,0.33200509207589285,0.0,0.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
33,layer2.0.conv2,Conv2d,MM,784,1152,128,0.5350765306122449,0.0,0.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
33,layer2.0.conv3,Conv2d,MM,784,128,512,0.43860610650510207,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
33,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.33200509207589285,0.0,0.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
33,layer2.1.conv1,Conv2d,MM,784,512,128,0.5032037228954082,0.0,0.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
33,layer2.1.conv2,Conv2d,MM,784,1152,128,0.494319993622449,0.0,0.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
33,layer2.1.conv3,Conv2d,MM,784,128,512,0.5110212053571429,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
33,layer2.2.conv1,Conv2d,MM,784,512,128,0.4077895806760204,0.0,0.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
33,layer2.2.conv2,Conv2d,MM,784,1152,128,0.5010762117346939,0.0,0.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
33,layer2.2.conv3,Conv2d,MM,784,128,512,0.4749382174744898,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
33,layer2.3.conv1,Conv2d,MM,784,512,128,0.36778539540816324,0.0,0.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
33,layer2.3.conv2,Conv2d,MM,784,1152,128,0.5180763711734694,0.0,0.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
33,layer2.3.conv3,Conv2d,MM,784,128,512,0.4973692602040816,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
33,layer3.0.conv1,Conv2d,MM,784,512,256,0.3535255899234694,0.0,0.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
33,layer3.0.conv2,Conv2d,MM,196,2304,256,0.48668187978316324,0.0,0.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
33,layer3.0.conv3,Conv2d,MM,196,256,1024,0.4712412308673469,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
33,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3535255899234694,0.0,0.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
33,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4991878587372449,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
33,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5084103954081632,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
33,layer3.1.conv3,Conv2d,MM,196,256,1024,0.4719188456632653,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
33,layer3.2.conv1,Conv2d,MM,196,1024,256,0.38130779655612246,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
33,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5447425063775511,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
33,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5180165816326531,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
33,layer3.3.conv1,Conv2d,MM,196,1024,256,0.34292789381377553,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
33,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5259685905612245,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
33,layer3.3.conv3,Conv2d,MM,196,256,1024,0.4972297512755102,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
33,layer3.4.conv1,Conv2d,MM,196,1024,256,0.35240951849489793,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
33,layer3.4.conv2,Conv2d,MM,196,2304,256,0.5400789221938775,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
33,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4715202487244898,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
33,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3068100286989796,0.0,0.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
33,layer3.5.conv2,Conv2d,MM,196,2304,256,0.5261878188775511,0.0,0.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
33,layer3.5.conv3,Conv2d,MM,196,256,1024,0.5189333545918368,0.0,0.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
33,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3529476243622449,0.0,0.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
33,layer4.0.conv2,Conv2d,MM,49,4608,512,0.4991031568877551,0.0,0.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
33,layer4.0.conv3,Conv2d,MM,49,512,2048,0.4833386479591837,0.0,0.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
33,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3529476243622449,0.0,0.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
33,layer4.1.conv1,Conv2d,MM,49,2048,512,0.48904854910714285,0.0,0.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
33,layer4.1.conv2,Conv2d,MM,49,4608,512,0.49768813775510207,0.0,0.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
33,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5121970663265306,0.0,9.5367431640625e-07,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
33,layer4.2.conv1,Conv2d,MM,49,2048,512,0.37876674107142855,0.0,0.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
33,layer4.2.conv2,Conv2d,MM,49,4608,512,0.5126355229591837,0.0,0.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
33,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4927455357142857,0.0,0.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
33,fc,Linear,MV,1,2048,1000,0.05517578125,0.0,0.0,"(1, 2048)","(1, 1000)"
34,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
34,layer1.0.conv1,Conv2d,MM,3136,64,64,0.002560985331632653,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
34,layer1.0.conv2,Conv2d,MM,3136,576,64,0.5193967235331632,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
34,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5151217713647959,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
34,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.002560985331632653,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
34,layer1.1.conv1,Conv2d,MM,3136,256,64,0.5342232840401786,0.0,0.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
34,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4872249681122449,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
34,layer1.1.conv3,Conv2d,MM,3136,64,256,0.4301608338647959,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
34,layer1.2.conv1,Conv2d,MM,3136,256,64,0.38725561025191324,0.0,0.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
34,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5124013472576531,0.0,0.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
34,layer1.2.conv3,Conv2d,MM,3136,64,256,0.43984175701530615,0.0,0.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
34,layer2.0.conv1,Conv2d,MM,3136,256,128,0.33169493383290816,0.0,0.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
34,layer2.0.conv2,Conv2d,MM,784,1152,128,0.5350790218431123,0.0,0.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
34,layer2.0.conv3,Conv2d,MM,784,128,512,0.43785873724489793,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
34,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.33169493383290816,0.0,0.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
34,layer2.1.conv1,Conv2d,MM,784,512,128,0.5035051618303571,0.0,0.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
34,layer2.1.conv2,Conv2d,MM,784,1152,128,0.4963329081632653,0.0,0.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
34,layer2.1.conv3,Conv2d,MM,784,128,512,0.5128049266581632,0.0,0.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
34,layer2.2.conv1,Conv2d,MM,784,512,128,0.4081607740752551,0.0,0.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
34,layer2.2.conv2,Conv2d,MM,784,1152,128,0.5014150191326531,0.0,0.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
