input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,input_shape,output_shape
0,layer3.5.conv1,Conv2d,MM,196,1024,256,0.19448042889030612,0.0,0.530426025390625,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
0,layer3.5.conv2,Conv2d,MM,196,2304,256,0.45485889668367346,0.0,0.9700046115451388,"(1, 256, 14, 14)","(1, 256, 14, 14)"
0,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4970105229591837,0.0,0.8515129089355469,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
0,layer4.0.conv1,Conv2d,MM,196,1024,512,0.24799206792091838,0.0,0.6928730010986328,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
0,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5577566964285714,0.021922831632653062,0.9978179931640625,"(1, 512, 14, 14)","(1, 512, 7, 7)"
0,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5385044642857143,0.0,0.9591102600097656,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
0,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.24799206792091838,0.0,0.9591975212097168,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
0,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4977180325255102,0.0,0.6928386688232422,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
0,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5043048469387755,0.034877232142857144,0.9978417290581597,"(1, 512, 7, 7)","(1, 512, 7, 7)"
0,layer4.1.conv3,Conv2d,MM,49,512,2048,0.4955357142857143,0.0,0.9593801498413086,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
0,layer4.2.conv1,Conv2d,MM,49,2048,512,0.25785235969387754,0.0,0.6933193206787109,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
0,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4850924744897959,0.0272640306122449,0.9978345235188802,"(1, 512, 7, 7)","(1, 512, 7, 7)"
0,layer4.2.conv3,Conv2d,MM,49,512,2048,0.5100845025510204,8.96843112244898e-05,0.9595603942871094,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
0,fc,Linear,MV,1,2048,1000,0.01806640625,0.0,1.0,"(1, 2048)","(1, 1000)"
1,conv1,Conv2d,MM,12544,147,64,0.0,0.2258637097417092,0.9904336734693877,"(1, 3, 224, 224)","(1, 64, 112, 112)"
1,layer1.0.conv1,Conv2d,MM,3136,64,64,0.2244250239158163,0.0,0.272216796875,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4672054368622449,0.0,0.7218967013888888,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5406170280612245,0.0,0.533935546875,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.2244250239158163,0.0,0.53399658203125,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer1.1.conv1,Conv2d,MM,3136,256,64,0.513068997130102,0.0,0.2841796875,"(1, 256, 56, 56)","(1, 64, 56, 56)"
1,layer1.1.conv2,Conv2d,MM,3136,576,64,0.5504524075255102,0.0,0.7233615451388888,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5528788663903061,0.0,0.52801513671875,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer1.2.conv1,Conv2d,MM,3136,256,64,0.36208919602997447,0.0,0.281982421875,"(1, 256, 56, 56)","(1, 64, 56, 56)"
1,layer1.2.conv2,Conv2d,MM,3136,576,64,0.570930325255102,0.0,0.7215440538194444,"(1, 64, 56, 56)","(1, 64, 56, 56)"
1,layer1.2.conv3,Conv2d,MM,3136,64,256,0.5355100047831632,0.0,0.52496337890625,"(1, 64, 56, 56)","(1, 256, 56, 56)"
1,layer2.0.conv1,Conv2d,MM,3136,256,128,0.382022779815051,0.0,0.39208984375,"(1, 256, 56, 56)","(1, 128, 56, 56)"
1,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4329410475127551,0.0,0.87371826171875,"(1, 128, 56, 56)","(1, 128, 28, 28)"
1,layer2.0.conv3,Conv2d,MM,784,128,512,0.5149772799744898,0.0,0.6926422119140625,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.382022779815051,0.0,0.6931304931640625,"(1, 256, 56, 56)","(1, 512, 28, 28)"
1,layer2.1.conv1,Conv2d,MM,784,512,128,0.5172069316007653,0.0,0.3907623291015625,"(1, 512, 28, 28)","(1, 128, 28, 28)"
1,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5459881218112245,0.0,0.8741861979166666,"(1, 128, 28, 28)","(1, 128, 28, 28)"
1,layer2.1.conv3,Conv2d,MM,784,128,512,0.4971400669642857,0.0,0.6928253173828125,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer2.2.conv1,Conv2d,MM,784,512,128,0.34901147959183676,0.0,0.393798828125,"(1, 512, 28, 28)","(1, 128, 28, 28)"
1,layer2.2.conv2,Conv2d,MM,784,1152,128,0.48399633290816324,0.0,0.8751966688368056,"(1, 128, 28, 28)","(1, 128, 28, 28)"
1,layer2.2.conv3,Conv2d,MM,784,128,512,0.5236268335459183,0.0,0.6976318359375,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer2.3.conv1,Conv2d,MM,784,512,128,0.30637406329719385,0.0,0.3908843994140625,"(1, 512, 28, 28)","(1, 128, 28, 28)"
1,layer2.3.conv2,Conv2d,MM,784,1152,128,0.5150569993622449,0.0,0.8737046983506944,"(1, 128, 28, 28)","(1, 128, 28, 28)"
1,layer2.3.conv3,Conv2d,MM,784,128,512,0.5337810905612245,0.0,0.69287109375,"(1, 128, 28, 28)","(1, 512, 28, 28)"
1,layer3.0.conv1,Conv2d,MM,784,512,256,0.2826401068239796,0.0,0.5304183959960938,"(1, 512, 28, 28)","(1, 256, 28, 28)"
1,layer3.0.conv2,Conv2d,MM,196,2304,256,0.5221769371811225,0.0,0.9693688286675347,"(1, 256, 28, 28)","(1, 256, 14, 14)"
1,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5570392219387755,0.0,0.852783203125,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.2826401068239796,0.0,0.8518657684326172,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
1,layer3.1.conv1,Conv2d,MM,196,1024,256,0.49136539381377553,0.0,0.5311813354492188,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
1,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5079320790816326,0.0,0.9697502983940972,"(1, 256, 14, 14)","(1, 256, 14, 14)"
1,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5386041135204082,0.0,0.8511428833007812,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.2.conv1,Conv2d,MM,196,1024,256,0.29275450414540816,0.0,0.5307998657226562,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
1,layer3.2.conv2,Conv2d,MM,196,2304,256,0.48764349489795916,0.0,0.9697808159722222,"(1, 256, 14, 14)","(1, 256, 14, 14)"
1,layer3.2.conv3,Conv2d,MM,196,256,1024,0.48204320790816324,0.0,0.8510780334472656,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.3.conv1,Conv2d,MM,196,1024,256,0.24558553890306123,0.0,0.5304603576660156,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
1,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5309111926020408,0.0,0.9698215060763888,"(1, 256, 14, 14)","(1, 256, 14, 14)"
1,layer3.3.conv3,Conv2d,MM,196,256,1024,0.49473852040816324,0.0,0.8518104553222656,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.4.conv1,Conv2d,MM,196,1024,256,0.22630341198979592,0.0,0.5308876037597656,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
1,layer3.4.conv2,Conv2d,MM,196,2304,256,0.514030612244898,0.0,0.9696841769748263,"(1, 256, 14, 14)","(1, 256, 14, 14)"
1,layer3.4.conv3,Conv2d,MM,196,256,1024,0.5028698979591837,0.0,0.8519134521484375,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer3.5.conv1,Conv2d,MM,196,1024,256,0.1943359375,0.0,0.530426025390625,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
1,layer3.5.conv2,Conv2d,MM,196,2304,256,0.45717075892857145,0.0,0.9700046115451388,"(1, 256, 14, 14)","(1, 256, 14, 14)"
1,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4948182397959184,0.0,0.8515129089355469,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
1,layer4.0.conv1,Conv2d,MM,196,1024,512,0.24742406728316327,0.0,0.6928730010986328,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
1,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5580656090561225,0.02112563775510204,0.9978179931640625,"(1, 512, 14, 14)","(1, 512, 7, 7)"
1,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5380660076530612,0.0,0.9591102600097656,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
1,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.24742406728316327,0.0,0.9591975212097168,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
1,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4976383131377551,0.0,0.6928386688232422,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
1,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5021524234693877,0.03591358418367347,0.9978417290581597,"(1, 512, 7, 7)","(1, 512, 7, 7)"
1,layer4.1.conv3,Conv2d,MM,49,512,2048,0.49645248724489793,0.0,0.9593801498413086,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
1,layer4.2.conv1,Conv2d,MM,49,2048,512,0.25696548150510207,0.0,0.6933193206787109,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
1,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4849330357142857,0.02734375,0.9978345235188802,"(1, 512, 7, 7)","(1, 512, 7, 7)"
1,layer4.2.conv3,Conv2d,MM,49,512,2048,0.5104432397959183,7.971938775510203e-05,0.9595603942871094,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
1,fc,Linear,MV,1,2048,1000,0.0224609375,0.0,1.0,"(1, 2048)","(1, 1000)"
2,conv1,Conv2d,MM,12544,147,64,0.0,0.2258637097417092,0.9904336734693877,"(1, 3, 224, 224)","(1, 64, 112, 112)"
2,layer1.0.conv1,Conv2d,MM,3136,64,64,0.22430046237244897,0.0,0.272216796875,"(1, 64, 56, 56)","(1, 64, 56, 56)"
2,layer1.0.conv2,Conv2d,MM,3136,576,64,0.46935287786989793,0.0,0.7218967013888888,"(1, 64, 56, 56)","(1, 64, 56, 56)"
2,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5417380819515306,0.0,0.533935546875,"(1, 64, 56, 56)","(1, 256, 56, 56)"
2,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.22430046237244897,0.0,0.53399658203125,"(1, 64, 56, 56)","(1, 256, 56, 56)"
